numlabels:
2
nodes:
0.0	0.36787944117144233	2.718281828459045
1.0	0.36787944117144233	2.718281828459045
2.0	0.36787944117144233	2.718281828459045
3.0	0.36787944117144233	2.718281828459045
4.0	0.36787944117144233	2.718281828459045
5.0	0.36787944117144233	2.718281828459045
6.0	0.36787944117144233	2.718281828459045
7.0	0.36787944117144233	2.718281828459045
8.0	0.36787944117144233	2.718281828459045
9.0	0.36787944117144233	2.718281828459045
10.0	0.36787944117144233	2.718281828459045
11.0	0.36787944117144233	2.718281828459045
12.0	0.36787944117144233	2.718281828459045
13.0	0.36787944117144233	2.718281828459045
14.0	0.36787944117144233	2.718281828459045
15.0	0.36787944117144233	2.718281828459045
16.0	0.36787944117144233	2.718281828459045
17.0	0.36787944117144233	2.718281828459045
18.0	2.718281828459045	0.36787944117144233
19.0	0.36787944117144233	2.718281828459045
20.0	0.36787944117144233	2.718281828459045
21.0	0.36787944117144233	2.718281828459045
22.0	0.36787944117144233	2.718281828459045
edges:
0.0	2.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
0.0	9.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
1.0	7.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
1.0	22.0	0.36787944117144233	0.36787944117144233	2.718281828459045	0.36787944117144233
2.0	3.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
2.0	4.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
2.0	6.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
2.0	8.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
3.0	4.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
3.0	5.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
3.0	6.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
3.0	7.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
4.0	5.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
4.0	6.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
4.0	7.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
4.0	8.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
4.0	15.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
5.0	7.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
6.0	7.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
6.0	8.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
6.0	11.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
7.0	8.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
7.0	22.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
9.0	10.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
9.0	20.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
9.0	21.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
10.0	22.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
11.0	20.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
12.0	21.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
13.0	16.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
13.0	17.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
16.0	17.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
16.0	19.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
17.0	18.0	0.36787944117144233	0.36787944117144233	2.718281828459045	0.36787944117144233
17.0	19.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
18.0	22.0	1.0	1.0	1.0	1.0
20.0	21.0	0.36787944117144233	0.36787944117144233	0.36787944117144233	2.718281828459045
